X直播电视台 youtube油管 频道
$c_start 测试$c_end
ceshi2,#genre#
TV5 Monde,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=879fd1eceaa246e8b14e2eb148026678
France 24,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=ba61e2ba599d45d7bd5e2836fd687af5
Da Vinci Learning,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=6459379d22d343e78faf552341537995
Asian Food Network,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=b702ab224352488ea1a65f9b694d349a
KIX,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=74ff8a8a42cc4aab8daebefa1ede366d
Blue Ant Extreme,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=9b5a7d121eac49f68a4fbd2ef3d5a299
Blue Ant Entertainment,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=6f6c7921aaed4ca28fedd6aafaefbfe8
HTVC Thu?n Vi?t,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=29d21952f4ff4a89aaa8a10ee7e6af74
HTVC Thu?n Vi?t,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=2de227e61c5d4e5f9bb1115778eb87a3
HTVC Plus,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=723c6b15bddf4a50bc7336e4c7214a8c
HTVC Ph? N?,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=2c30b1d7dc504d80a0914eb556d0d485
HTVC Gia ?ình,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=671050d051d54e3abc4ef69abd33c7bb
HTVC Du L?ch,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=ed7df18cad424eb8a88dbce423d361a9
HTV1,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=d0e5f74b723f434697db211cd888b828
HTV2,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=9207be257caf41de8c3d4af0c124aa7e
HTV3,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=b5dceaa6d140413ab3409b14143bfc93
HTV4,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=0d7da8f429c346868c2dd714b9f5de7f
VTV1,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=a336f2db3b2a48b5ac7e44b760376267
VTV4,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=579be2589f294de59c185ca27e2f1ffa
VTV5,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=5661114c7b004fa797464b9ae2008bd1
VTC7,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=d91982d9bf184f1f9a003f6d2325b429
VTV7,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=2118b9a1a1534aa49cf608bb2bd6c88e
VTV8,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=315132cdaaff4ce2b527829e8322b8a1
VTV9,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=fc9ab0ed1c9a4b8089a8d4a1567eed2b
H?u Giang,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=b35fd9b183984d5cadfd9403eb7bd301
??ng Tháp,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=725200fbc9d240208874eff92345a57c
ANTV,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=fab11115e286479f8c63f9dacdf2cd2b
V?nh Long 1,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=49c048f53a864b7e93caa18c302e18b7
V?nh Long 2,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=3ee15742b36241b3a9ba7dfaa9172f6b
V?nh Long 3,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=c31e8a46945e4bf196fcfed91ba37a6a
B?c Liêu,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=be2f698468914f31bbe32957cebb1608
B?c Giang,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=9a5dfcb3eca1490b82ba4b90b1b7d428
Bà R?a V?ng Tàu,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=9acd15d7089647c1b5359b4ab979fa24
An Giang,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=1a5e6f7511fc415c876b12d31631ca90
YouTV,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=847738d50fb5447c9053f4f296a53cf2
Truy?n Hình Nhan Dan,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=f3dd3f075285424e8a61cdfa0dade169
Th?ng T?n X? Vi?t Nam,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=d0a6ad4aa38140a2866c2fb2d551037b
Qu?c Phòng VN,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=62c6717cc60b49abb96c852df9253b44
Qu?c H?i,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=f4f49888108d4504b43bea808ccd0ab6
VTV Hyundai Homeshopping,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=30ebed1ec2f7432fbe07c5f6a530d6c7
VOVTV,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=6395fe81d78346e68742579134715064
FBNC,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=cc2253eef0eb4611b0f83c382df1c899
NCM,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=7111b8a9b789415d90d563bc6d8f97a8
BTV6,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=d68523d40fb645c68f5577ea3ad73b75
BTV11,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=75a030093c6244bda488099210b97036
iMovie,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=46b61b90bbe54e82aeeb9020cc2c3878
VTC2,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=44b0bc73b37c4e67bd072f993a3ad791
VTC4,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=40744df03a21409fb28dbfa9c1d9674e
VTC5,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=95833f77f5034636b719a25f7920a77c
VTC6,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=ad25edd5fa21413ea1334fd7f3f33803
VTC8,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=20c1a92430c6465ab0e461a1bed77017
Lam ??ng,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=b04f687babbb4564b766c7f722ac3dd9
S?n La,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=b73864e9306a43d8b9b5d986af713ae2
Thái Bình,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=3869458b050b4963813f5ea4cde6cc21
Thanh Hóa,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=4e6f24b9f15949b7b1e729c545d817c1
Th?a Thiên Hu?,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=e6edaf052ac6433e994a050b4335847b
V?nh Phúc,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=3ac9616ee47f4ff5afc0f6c02bac3f25
Yên Bái,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=764ad79a6a0a404493f3042b9074f4ce
V?nh Long 4,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=c76b71074c0146bcb5527e7804c78dc8
Travel & Living,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=35eaa618f40b4e018ed504a0d5de266d
Animal Planet,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=fa74f228682e4ee3bfcc194b06f68fcf
Discovery Asia,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=bb53d5cd4d004648b1f0acb1b55fbef5
Discovery,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=424b49cbdea24fddb868ed451e25aa47
BBC World News,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=dfd5962bede34a70b40844223f6e512f
卡塔尔半岛,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=7b93bda045184bda923f9ab51dd96512
TV5,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=8f9010ec5cdc465081865048b1bf6015
DW TV,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=557ea8620eaa4603a7987c97888aa430
TV5 Monde,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=0e8b71a8872348d9be9552b58d8a330b
FOX,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=7530e7a2e8684b8d9a7099a9fc58b873
ABC Australia,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=ed406d85fcfe49479862612532b4ee45
Bloomberg,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=c7d22da386f4494c8ced2f13bc89a7c0
BBC Lifestyle,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=684fa220ebea43cdabb0f90983a30c04
BBC News,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=a8a60a318da543ccb7ac0b6f35ceef19
BBC Earth,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=f6a98263b23647319d37e0084ab1db11
CNN,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=28d07e2324b146a19fb0598ef88a2c5b
Baby First,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=9ba169e1c8ce4469b82553d826a535bf
B?c Ninh,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=6c47bdb702214fe59c69a07ce6e64065
SBTN,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=2548bcaebf1449608499cf1fbd7f52cc
FILM24H,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=9e1e2429c6584e05ac0a0e8e6d91d7dc
HONVIE TV,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=84cd2f59003e47869a33db83a0021e3b
S Channel,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=fdd537ce8d564bd7ab26fae7e4e85ba7
Tviet Network,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=38ea333bb5994c899d13f11fc3da0ef7
VGN TV,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=a9efd5965d2d433b9d23cf76e0d8c03a
Vien Thao TV,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=2384992b71c1428a91c315aa2dbbcc2e
Vietface TV,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=4075ba99b26847a7add5bdcb2d1d5f27
VIE TV,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=d62bcb28b72a46edb96d2b6b0900dbeb
Tuyên Quang HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=1f177647a0f94335a4b308d0cce4d39d
Trà Vinh HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=cec54399da1f4feda45458bc38456969
Thái Nguyên HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=954ef6e875714079bba7b54a961f5da3
Tay Ninh HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=5d3727a0fa4a45aca81502f88d01d64f
Qu?ng Ng?i HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=146fd3b810d94bac9cdf9dac500048c6
Qu?ng Bình HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=2165fb59916c420a903819b50df44bc1
Phú Yên HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=a6ee9c353ae745618d41390df9921d56
Phú Th? HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=65545408a75c4dde87314f3c0f91aa46
Khánh Hòa HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=dbf7908aed6d4331b8f4da7bba6e7cc6
H?i Phòng HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=5a15048d30dd44c3b3412f03eeba5757
Cà Mau HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=27b740d1f65544eca080c0a90598e0f2
??ng Nai 1 HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=e03db0cf401240539aef046ffec8307c
??ng Nai 2 HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=e6176b4b169d44a7bbdb2ddcb65548d0
?à N?ng 1 HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=4234552d746b4401a82540d3b614352e
?à N?ng 2 HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=4ece267ffda84720885757a65c4289c9
Bình D??ng 1 HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=85a7efbfcbb54208a3428c4aa8f5902e
Bình D??ng 2 HD,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=67dea50cff19436b8c577a41c1f84823
Trans7,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=d1477fa3bdbb4d07bd3f72d8f972848f
RTV,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=281f775d29ee4cc6a113533cffdae571
EWTN,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=f50e2e96857a430eb6da394340ceb276
MNC TV,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=ffcbff0708c144cbbe0acf15206e9d82
TransTV,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=2d1ac16626fa423f935708217190f8bc
RCTI,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=0cc37f450b124624995ae89ee6fe61bc
TV One,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=d83d5548d53546aa9a0767cb080302b2
ANTV,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=12fae5c09ec94643bc663bb49a4f97a3
IDX,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=2110a611634042548ad7615d42373f3a
MY Useesport1,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=d502921ffa344fee997d6d1d1024f03c
MNC Sport,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=27d0982ad2d84bc38932b0f3be3ad26e
Champions 2,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=973abeea1fdf40fcb00a09e1994e4637
Champions 1,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=8a72c5a3f5fd4914ad3b1725e82492ec
Celestial Movies,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=f30b985e422644888ba465db5b67e923
CNN,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=b73e9c43fadd42509d6ce904ec964bfb
KBS World,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=880af0f4b9d5497fa709f3296055a713
Hits Movies,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=d43012b8460b4ac09646d74236c5f5dc
BBC Lifestyle,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=0a3f1357c8694950bda86b3346257d34
Waku_Waku,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=27e5f1be6ddd49edb88b4303cb1b3bcb
Bali TV,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=bff2e87411224eeabb02d39e6837fc4a
TV9 NU,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=a21db1dd951b40d4b3319ae1181b0b86
Tawaf TV,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=0bba65f3fe6749429310bd90cdb0a7a4
Dunia anak,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=69f76eb4d893475fa63d29fa2a2a0f07
Flik,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=45d0eb1c041b40379cabc45472d018c8
TVMu,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=847ba562e7ec46f0b8ad41aa7ef998ab
Entertainment,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=07b2c5af1c664bcda91e8b8227ecc728
TLC,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=17326c425cb64c37903253dae5987cc1
Infotainment,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=81c1d5cdcd8b417e8e6b307f9d16eb17
Dunia Lain,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=62a4f06202364010b044d16c81e5e518
Fox Movies Action,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=6125e48fdd864bbbba2b513d51b7c5ad
FOX Movie,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=d364b2cfe7a34c25b675e7931d4bfdbc
SCM,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=e5ddf5f8eafe449885d9b38274b13b58
Crime Investigation,http://45.11.92.153/lbq/GetPlayUrl2228.php?id=9d55043175264fc4b53c5f6acaa5c803
ceshi,#genre#
翡翠台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH3/3
J2,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH4/4
明珠台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH5/5
武asian action,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH7/7
TVB星河rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH10/10
e,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH12/12
無線新聞,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH14/14
無線財經,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH15/15
viutv,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH16/16
viu6,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH17/17
ch902足球,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH21/21
now直播rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH22/22
now財經,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH23/23
台視新聞,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH26/26
中天新聞,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH28/28
東森新聞,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH29/29
東森財經,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH30/30
三立inews,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH34/34
壹新聞,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH36/36
非凡新闻台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH37/37
年代新聞,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH38/38
BBC NEWS,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH39/39
CNN news,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH40/40
NBC NEWS,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH41/41
NEWS,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH42/42
NEWS,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH43/43
NEWS,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH44/44
NHK WORLD,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH45/45
FRANCE 24,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH47/47
DW NEWS,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH48/48
astro supersport,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH49/49
astro supersport2,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH50/50
astro supersport3,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH51/51
astro supersport4,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH52/52
astro supersport5,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH53/53
WWE work,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH54/54
eurosport,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH55/55
GolfChannel,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH56/56
d,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH57/57
Btsport2,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH58/58
rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH59/59
Btsport,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH60/60
c,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH61/61
skysports,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH62/62
skysports football,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH66/66
skysports golf,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH67/67
愛爾達體育1台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH68/68
愛爾達體育2台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH69/69
柏斯運動2,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH72/72
柏斯高球1,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH73/73
柏斯高球2,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH74/74
柏斯網球,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH75/75
柏斯無限,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH76/76
HBO HD,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH77/77
HBOhits,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH78/78
好莱坞电影,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH79/79
AXN,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH81/81
大愛2,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH82/82
東森電影,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH83/83
東森洋片,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH84/84
龍華洋片,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH86/86
龍祥時代,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH87/87
衛視中文台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH88/88
亞美電影台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH89/89
AXN,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH96/96
b,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH98/98
國家地理,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH99/99
國家地理台灣,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH100/100
國家地理野生,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH101/101
動物星球,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH102/102
DMAX,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH103/103
探索科學,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH104/104
探索亞洲,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH105/105
rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH106/106
history,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH107/107
亞洲旅遊,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH108/108
Discovery,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH109/109
TLC韓字,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH110/110
亞洲旅遊,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH111/111
a,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH112/112
TLC,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH113/113
中天娛樂,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH114/114
中天綜合,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH115/115
中天亞洲,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH116/116
台視,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH117/117
中視,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH118/118
民視,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH119/119
民是台灣台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH120/120
華視,中天娛樂,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH121/121
公視,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH122/122
八大第一台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH123/123
八大綜合台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH124/124
八大娛樂台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH126/126
三立戲劇,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH128/128
三立綜合,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH129/129
三立都會,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH130/130
東森綜合,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH131/131
東森超視,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH133/133
